378.33197,171.25531,0
378.33197,171.25531,265.06024
387.41882,172.33301,0
387.41882,172.33301,28.169014
386.80368,179.59972,0
386.80368,179.59972,122.80702
387.62128,171.92758,0
387.62128,171.92758,39.60396
386.9049,179.32773,0
386.9049,179.32773,40.40404
387.82373,171.5273,0
387.82373,171.5273,78.43137
391.70142,168.69965,0
391.70142,168.69965,255.81395
385.06732,188.33926,0
385.06732,188.33926,113.20755
377.8258,171.38873,0
377.8258,171.38873,188.88889
373.63666,158.20499,0
373.63666,158.20499,55.555557
385.27753,188.33926,0
385.27753,188.33926,38.46154
385.5812,188.47784,0
385.5812,188.47784,208.0
378.23074,171.5273,0
378.23074,171.5273,106.55737
377.72458,171.66072,0
377.72458,171.66072,28.571428
378.12952,171.79416,0
378.12952,171.79416,90.909096
370.17166,187.939,0
370.17166,187.939,121.21213
385.5812,179.19429,0
385.5812,179.19429,56.179775
386.50003,166.68282,0
386.50003,166.68282,144.57831
385.8849,188.61127,0
385.8849,188.61127,120.0
375.6845,106.68111,0
375.6845,106.68111,43.75
376.19067,120.13685,0
376.19067,120.13685,103.09278
392.519,151.48225,0
392.519,151.48225,35.29412
387.82373,122.82594,0
387.82373,122.82594,101.26582
400.99075,144.21553,0
400.99075,144.21553,97.22222
392.11414,130.09267,0
392.11414,130.09267,140.74074
376.19067,119.73143,0
376.19067,119.73143,204.08163
396.19427,159.95496,0
396.19427,159.95496,228.26088
391.91165,130.22609,0
391.91165,130.22609,141.41414
378.23074,118.65374,0
378.23074,118.65374,50.847454
401.40344,144.62096,0
401.40344,144.62096,17.54386
392.21533,129.68724,0
392.21533,129.68724,158.33333
401.80835,144.88782,0
401.80835,144.88782,121.62162
400.58585,144.75438,0
400.58585,144.75438,28.985508
400.99075,145.02124,0
400.99075,145.02124,224.8062
401.50467,145.42665,0
401.50467,145.42665,210.52632
402.72714,115.4258,0
402.72714,115.4258,168.90594
392.4178,130.09267,0
392.4178,130.09267,70.58824
398.44455,119.86486,0
398.44455,119.86486,0.0
376.49432,120.003426,0
376.49432,120.003426,284.96042
375.98822,120.003426,0
375.98822,120.003426,21.276594
376.29187,120.13685,0
376.29187,120.13685,200.0
392.72925,130.22609,0
392.72925,130.22609,166.66667
407.42245,150.1377,0
407.42245,150.1377,258.5227
394.55908,124.30392,0
394.55908,124.30392,0.0
458.1439,125.248184,0
458.1439,125.248184,17.241379
428.85098,123.498215,0
428.85098,123.498215,137.93103
428.74976,123.7702,0
428.74976,123.7702,77.77778
438.1403,106.54768,0
438.1403,106.54768,200.0
428.64853,124.170494,0
428.64853,124.170494,147.28682
430.08124,144.21553,0
430.08124,144.21553,135.92233
429.36487,123.63165,0
429.36487,123.63165,130.43478
430.08124,144.21553,0
430.08124,144.21553,51.28205
430.08124,144.21553,0
430.08124,144.21553,188.91687
425.8921,155.5159,0
425.8921,155.5159,50.847454
458.86023,125.248184,0
458.86023,125.248184,176.3754
437.6342,106.41425,0
437.6342,106.41425,107.14286
437.93784,106.54768,0
437.93784,106.54768,264.7059
430.08124,144.21553,0
430.08124,144.21553,135.92233
430.08124,144.21553,0
430.08124,144.21553,18.867926
429.26364,124.03706,0
429.26364,124.03706,102.803734
429.0612,124.30392,0
429.0612,124.30392,111.111115
389.3577,188.33926,0
389.3577,188.33926,322.58063
392.21533,188.33926,0
392.21533,188.33926,123.456795
399.4646,176.23322,0
399.4646,176.23322,138.8889
399.05194,176.36665,0
399.05194,176.36665,168.42107
389.15524,188.20584,0
389.15524,188.20584,175.0
402.112,175.4275,0
402.112,175.4275,88.88889
392.4178,187.939,0
392.4178,187.939,114.28571
390.99283,193.58917,0
390.99283,193.58917,235.29411
390.99283,193.18375,0
390.99283,193.18375,265.82278
411.40137,182.15538,0
411.40137,182.15538,72.16495
411.91525,181.88338,0
411.91525,181.88338,322.0339
403.94965,183.3665,0
403.94965,183.3665,165.41353
414.87415,169.10506,0
414.87415,169.10506,115.10792
411.81403,181.74995,0
411.81403,181.74995,358.97437
411.5026,182.2888,0
411.5026,182.2888,168.2243
311.9985,363.76675,0
311.9985,363.76675,125.0
303.01285,362.96106,0
303.01285,362.96106,45.977013
329.96204,370.7615,0
329.96204,370.7615,48.076923
303.3243,362.96106,0
303.3243,362.96106,55.555557
311.38336,374.5283,0
311.38336,374.5283,0.0
303.01285,363.09448,0
303.01285,363.09448,74.46809
299.3376,366.8613,0
299.3376,366.8613,45.454548
326.48923,388.2509,0
326.48923,388.2509,126.43678
301.074,361.74997,0
301.074,361.74997,122.80702
341.1824,380.045,0
341.1824,380.045,137.93103
340.77753,380.045,0
340.77753,380.045,191.17647
334.44708,378.96735,0
334.44708,378.96735,0.0
302.19525,365.91705,0
302.19525,365.91705,82.19178
329.75177,369.6838,0
329.75177,369.6838,232.55815
319.13873,365.65018,0
319.13873,365.65018,0.0
334.6573,354.48325,0
334.6573,354.48325,90.909096
341.69632,363.63333,0
341.69632,363.63333,232.87672
328.02316,343.4549,0
328.02316,343.4549,12.987013
349.9656,352.87186,0
349.9656,352.87186,0.0
344.55396,346.2774,0
344.55396,346.2774,174.4186
349.0468,343.58832,0
349.0468,343.58832,172.09302
349.55292,343.3163,0
349.55292,343.3163,190.75145
350.16806,343.1829,0
350.16806,343.1829,18.691587
333.12335,338.34354,0
333.12335,338.34354,61.728397
333.42703,338.6104,0
333.42703,338.6104,68.62746
333.83972,339.0158,0
333.83972,339.0158,18.018019
344.1413,346.2774,0
344.1413,346.2774,131.86813
335.16342,329.4603,0
335.16342,329.4603,215.76764
332.5082,352.1996,0
332.5082,352.1996,66.66667
294.03497,379.23935,0
294.03497,379.23935,105.26316
285.66446,386.77292,0
285.66446,386.77292,51.94805
309.0396,400.35693,0
309.0396,400.35693,77.66991
308.82938,400.62894,0
308.82938,400.62894,118.81188
309.3433,400.62894,0
309.3433,400.62894,71.42857
294.43985,379.5062,0
294.43985,379.5062,91.954025
296.6902,380.045,0
296.6902,380.045,215.27777
298.5278,373.05035,0
298.5278,373.05035,136.8421
295.05502,436.4134,0
295.05502,436.4134,207.92079
307.60687,377.48938,0
307.60687,377.48938,151.26051
307.60687,380.9893,0
307.60687,380.9893,20.833334
273.01132,389.32855,0
273.01132,389.32855,172.83951
357.2071,370.49466,0
357.2071,370.49466,47.61905
357.30832,387.8455,0
357.30832,387.8455,197.91667
368.33405,374.93372,0
368.33405,374.93372,76.92308
367.314,386.3675,0
367.314,386.3675,84.745766
330.2657,427.6687,0
330.2657,427.6687,197.53087
330.16446,427.3967,0
330.16446,427.3967,93.333336
333.3258,400.4955,0
333.3258,400.4955,280.70175
326.89413,399.6847,0
326.89413,399.6847,108.10811
327.3068,399.6847,0
327.3068,399.6847,161.01695
345.47278,413.94614,0
345.47278,413.94614,146.66666
345.57404,414.3515,0
345.57404,414.3515,95.2381
330.16446,427.12985,0
330.16446,427.12985,214.87602
330.16446,426.863,0
330.16446,426.863,105.26316
330.46814,427.6687,0
330.46814,427.6687,14.285714
345.57404,414.8904,0
345.57404,414.8904,70.0
345.57404,415.4241,0
345.57404,415.4241,9.803922
326.89413,400.0901,0
326.89413,400.0901,93.023254
327.2056,400.0901,0
327.2056,400.0901,45.454548
365.17273,404.79602,0
365.17273,404.79602,191.01123
337.2035,403.85687,0
337.2035,403.85687,0.0
327.91418,399.82324,0
327.91418,399.82324,121.14538
349.65417,392.01767,0
349.65417,392.01767,205.22388
391.0941,439.50793,0
391.0941,439.50793,229.83871
366.29398,429.1467,0
366.29398,429.1467,46.728973
371.80685,449.05832,0
371.80685,449.05832,128.20514
371.39417,449.32516,0
371.39417,449.32516,177.41934
366.80008,429.1467,0
366.80008,429.1467,123.595505
372.21173,448.6529,0
372.21173,448.6529,37.037037
372.61664,448.38605,0
372.61664,448.38605,142.85715
360.2672,415.02383,0
360.2672,415.02383,54.545456
391.0941,432.2412,0
391.0941,432.2412,169.23077
398.13312,430.35782,0
398.13312,430.35782,136.36365
403.13205,411.52386,0
403.13205,411.52386,44.77612
421.407,368.33926,0
421.407,368.33926,243.9759
394.6681,403.85687,0
394.6681,403.85687,257.42575
394.76932,404.2623,0
394.76932,404.2623,123.96694
394.35663,403.85687,0
394.35663,403.85687,209.52382
394.45786,404.2623,0
394.45786,404.2623,82.47423
421.6095,369.15012,0
421.6095,369.15012,132.07547
414.15778,388.2509,0
414.15778,388.2509,38.88889
420.99435,368.61127,0
420.99435,368.61127,141.59293
393.64026,394.57333,0
393.64026,394.57333,179.91632
284.44196,476.09805,0
284.44196,476.09805,60.465115
263.72202,444.4858,0
263.72202,444.4858,84.59215
247.29243,457.39758,0
247.29243,457.39758,137.23776
306.08075,465.87543,0
306.08075,465.87543,216.54501
301.38544,502.59903,0
301.38544,502.59903,80.64516
316.17987,517.8047,0
316.17987,517.8047,162.39317
301.89157,502.06018,0
301.89157,502.06018,254.23729
320.05756,518.33844,0
320.05756,518.33844,191.34079
329.14444,466.81454,0
329.14444,466.81454,74.97467
306.08075,510.27112,0
306.08075,510.27112,118.690315
301.58792,502.46555,0
301.58792,502.46555,108.10811
301.79034,502.59903,0
301.79034,502.59903,257.14288
324.85406,516.99384,0
324.85406,516.99384,209.21986
292.91373,487.265,0
292.91373,487.265,101.69491
302.09402,524.79944,0
302.09402,524.79944,206.18556
336.18347,449.864,0
336.18347,449.864,34.334763
340.47385,480.67056,0
340.47385,480.67056,118.457306
351.90448,502.59903,0
351.90448,502.59903,208.40065
353.7421,520.49384,0
353.7421,520.49384,19.08397
335.26465,452.9585,0
335.26465,452.9585,0.0
375.78574,393.90106,0
375.78574,393.90106,66.66667
377.10947,405.7403,0
377.10947,405.7403,86.95652
382.5211,418.924,0
382.5211,418.924,179.77528
385.27753,389.19513,0
385.27753,389.19513,109.58904
385.47998,389.8674,0
385.47998,389.8674,378.64078
382.926,418.7906,0
382.926,418.7906,197.8022
377.41315,405.7403,0
377.41315,405.7403,32.967033
351.80325,299.86484,0
351.80325,299.86484,17.094017
351.90448,299.46457,0
351.90448,299.46457,42.105267
419.0555,301.34796,0
419.0555,301.34796,162.5
351.90448,299.05917,0
351.90448,299.05917,0.0
415.79294,304.44247,0
415.79294,304.44247,149.06833
380.37982,343.99374,0
380.37982,343.99374,183.4395
355.57968,301.2094,0
355.57968,301.2094,89.10892
353.84332,299.598,0
353.84332,299.598,77.586205
437.12027,308.88153,0
437.12027,308.88153,89.94709
352.5118,302.02023,0
352.5118,302.02023,26.086956
360.98358,303.0928,0
360.98358,303.0928,88.88889
359.55865,300.94254,0
359.55865,300.94254,7.0921984
418.75183,301.48138,0
418.75183,301.48138,132.65306
472.74362,278.47528,0
472.74362,278.47528,86.02151
469.67575,292.87015,0
469.67575,292.87015,12.048192
502.02878,272.41968,0
502.02878,272.41968,41.666668
466.81808,307.53186,0
466.81808,307.53186,149.85995
464.3731,271.7474,0
464.3731,271.7474,161.29031
469.77695,312.78174,0
469.77695,312.78174,0.0
462.73798,271.21368,0
462.73798,271.21368,122.99465
480.29657,325.42664,0
480.29657,325.42664,63.157894
471.71582,331.6157,0
471.71582,331.6157,90.909096
536.4219,289.77563,0
536.4219,289.77563,45.647556
498.2523,304.5759,0
498.2523,304.5759,51.413883
553.8793,314.39316,0
553.8793,314.39316,93.62809
511.2169,263.2747,0
511.2169,263.2747,56.584362
564.0874,299.7314,0
564.0874,299.7314,20.905924
529.1804,492.10947,0
529.1804,492.10947,66.66667
467.73688,512.1545,0
467.73688,512.1545,0.0
465.89926,515.1105,0
465.89926,515.1105,0.0
508.87314,393.09537,0
508.87314,393.09537,171.42857
468.25082,512.1545,0
468.25082,512.1545,192.51337
529.5853,492.10947,0
529.5853,492.10947,274.72528
457.42752,366.18903,0
457.42752,366.18903,189.06064
454.36743,387.71204,0
454.36743,387.71204,148.37398
449.8824,373.7226,0
449.8824,373.7226,5.1282053
492.03085,348.29422,0
492.03085,348.29422,269.23077
445.79446,319.50964,0
445.79446,319.50964,61.34372
493.9697,340.22696,0
493.9697,340.22696,232.62032
489.1732,346.68283,0
489.1732,346.68283,116.74008
492.84845,337.66614,0
492.84845,337.66614,41.800644
485.1943,334.30478,0
485.1943,334.30478,0.0
493.35455,358.25003,0
493.35455,358.25003,0.0
508.46048,378.16165,0
508.46048,378.16165,69.76745
487.3356,348.1608,0
487.3356,348.1608,17.54386
534.8957,402.64575,0
534.8957,402.64575,42.55319
539.79346,352.061,0
539.79346,352.061,83.333336
534.1793,402.51233,0
534.1793,402.51233,149.1228
534.2806,401.84006,0
534.2806,401.84006,81.08108
534.99695,401.97348,0
534.99695,401.97348,127.27273
546.63,361.8834,0
546.63,361.8834,104.0
547.2452,361.61655,0
547.2452,361.61655,91.66667
546.02264,362.0168,0
546.02264,362.0168,134.45378
546.5288,361.34454,0
546.5288,361.34454,102.803734
378.8459,281.5698,0
378.8459,281.5698,207.21925
355.57968,271.0751,0
355.57968,271.0751,101.08303
364.04367,283.72003,0
364.04367,283.72003,0.0
341.79755,294.08127,0
341.79755,294.08127,60.483868
351.90448,290.18106,0
351.90448,290.18106,85.02024
351.28934,290.58133,0
351.28934,290.58133,6.451613
362.10483,285.47,0
362.10483,285.47,0.0
125.534454,517.8047,0
125.534454,517.8047,9.803922
180.03238,482.55396,0
180.03238,482.55396,7.874016
177.99231,534.6167,0
177.99231,534.6167,96.88582
142.37671,447.44177,0
142.37671,447.44177,118.7291
204.0149,433.4523,0
204.0149,433.4523,70.91172
91.141335,591.11847,0
91.141335,591.11847,66.73307
160.44147,497.48767,0
160.44147,497.48767,67.01708
198.81349,479.32602,0
198.81349,479.32602,325.3012
206.46765,436.1414,0
206.46765,436.1414,83.333336
169.41933,537.03894,0
169.41933,537.03894,0.0
377.8258,363.4999,0
377.8258,363.4999,165.04854
359.65982,366.59445,0
359.65982,366.59445,106.50887
377.52216,363.2279,0
377.52216,363.2279,135.92233
377.62338,363.76675,0
377.62338,363.76675,186.99187
375.37308,362.82764,0
375.37308,362.82764,0.0
361.39624,365.91705,0
361.39624,365.91705,115.94203
374.04938,365.11136,0
374.04938,365.11136,409.39597
